names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
NR4A1,13.233187,1.1713164,5.644237562852439e-40,1.1893662819944058e-37,0.3751831949193942,Cancer,Cancer_vs_Normal,True
AQP3,13.215692,1.5545405,7.122905068347706e-40,1.484460380452904e-37,0.28749389350268684,Cancer,Cancer_vs_Normal,True
S100A13,13.033118,1.3709416,7.92994874177564e-39,1.534606917222194e-36,0.3429408891060088,Cancer,Cancer_vs_Normal,True
IGLC3,12.990341,3.6823776,1.3880645768624475e-38,2.6586860352987796e-36,0.18050806057645336,Cancer,Cancer_vs_Normal,True
EIF3E,12.989583,0.65279734,1.4018908701812707e-38,2.6586860352987796e-36,0.7335124572545189,Cancer,Cancer_vs_Normal,True
TALDO1,12.983976,0.9479655,1.508417073614358e-38,2.8323890892174552e-36,0.42501221299462627,Cancer,Cancer_vs_Normal,True
NUCKS1,12.866417,0.8831163,6.955471674891482e-38,1.2806846632457958e-35,0.44894968246213973,Cancer,Cancer_vs_Normal,True
ECH1,12.829952,1.0547229,1.1143344799059737e-37,2.0320532126362297e-35,0.37664875427454814,Cancer,Cancer_vs_Normal,True
GSTP1,12.795087,0.65311295,1.7465759057536752e-37,3.1546487669160426e-35,0.6196873473375671,Cancer,Cancer_vs_Normal,True
PIGR,12.700401,2.2461336,5.8827394413997445e-37,1.0525108821334544e-34,0.22911577918905715,Cancer,Cancer_vs_Normal,True
MALL,12.593428,2.9244616,2.2948713970173916e-36,4.0298366707810025e-34,0.20053737176355643,Cancer,Cancer_vs_Normal,True
ENO1,12.566455,0.6867913,3.228813742365789e-36,5.566768420360654e-34,0.5886663409868099,Cancer,Cancer_vs_Normal,True
PPA1,12.468404,0.9639994,1.1102724209134995e-35,1.8800282555914747e-33,0.4013190034196385,Cancer,Cancer_vs_Normal,True
HSP90AA1,12.3990965,0.57188004,2.642854762399464e-35,4.43555226273503e-33,0.8019052271617001,Cancer,Cancer_vs_Normal,True
MGST1,12.36305,1.5320871,4.1413944587495673e-35,6.889609290367153e-33,0.31314118221787984,Cancer,Cancer_vs_Normal,True
CD44,12.35365,0.67519915,4.6550180667476004e-35,7.676731968336369e-33,0.6817293600390816,Cancer,Cancer_vs_Normal,True
PPIA,12.319928,0.43314466,7.075735885134602e-35,1.1469344535177584e-32,0.8065461651196874,Cancer,Cancer_vs_Normal,False
QSOX1,12.281236,1.3309509,1.1423949651766502e-34,1.8206319760147202e-32,0.3165608207132389,Cancer,Cancer_vs_Normal,True
CD55,12.277837,0.85335815,1.1914108437698905e-34,1.882925554341331e-32,0.5009770395701026,Cancer,Cancer_vs_Normal,True
APOE,12.20018,1.1758436,3.1013568209474836e-34,4.860928273493308e-32,0.3639472398632145,Cancer,Cancer_vs_Normal,True
CYB5A,12.0925455,0.9935535,1.1564677351549324e-33,1.7831228127815686e-31,0.41402051783097216,Cancer,Cancer_vs_Normal,True
PRDX2,12.070003,0.9134877,1.5212959516806574e-33,2.3267240099696505e-31,0.41133365901319,Cancer,Cancer_vs_Normal,True
HSD17B11,12.067994,0.8784715,1.5588753217794635e-33,2.365125638203802e-31,0.42037127503663896,Cancer,Cancer_vs_Normal,True
JUN,12.053168,0.6972961,1.866360623346418e-33,2.8091689858543506e-31,0.6941866145578895,Cancer,Cancer_vs_Normal,True
CD9,12.051354,0.89142454,1.9078917475007177e-33,2.8490682670355206e-31,0.4179286761113825,Cancer,Cancer_vs_Normal,True
BLVRA,12.01025,1.3103666,3.138934585432e-33,4.650773000993584e-31,0.29531021006350755,Cancer,Cancer_vs_Normal,True
IGHA2,11.991753,5.7856884,3.9251037023167534e-33,5.726122439572095e-31,0.1575476306790425,Cancer,Cancer_vs_Normal,True
ARPC3,11.93294,0.5343437,7.970865874765214e-33,1.1452081160221386e-30,0.7085979482169028,Cancer,Cancer_vs_Normal,True
HLA-DQB1,11.924454,0.87592447,8.826103384932293e-33,1.2585492533476763e-30,0.49511480214948705,Cancer,Cancer_vs_Normal,True
ALDH2,11.919766,0.9618257,9.337022967932443e-33,1.3214674670659611e-30,0.398876404494382,Cancer,Cancer_vs_Normal,True
ANXA4,11.908743,1.1779882,1.06572282068012e-32,1.4971432069776649e-30,0.3114313629702003,Cancer,Cancer_vs_Normal,True
LGALS3,11.903,0.7528088,1.1416812266812323e-32,1.5920576811771745e-30,0.5273571079628725,Cancer,Cancer_vs_Normal,True
SSR3,11.886919,0.8240362,1.3841906078223277e-32,1.9161441516314192e-30,0.43160723009281876,Cancer,Cancer_vs_Normal,True
SSR4,11.83202,0.59205234,2.666475847919337e-32,3.6381089536539724e-30,0.6871030776746458,Cancer,Cancer_vs_Normal,True
HPGDS,11.756391,2.8610146,6.54736233928842e-32,8.869337626043206e-30,0.20053737176355643,Cancer,Cancer_vs_Normal,True
HPGD,11.722449,2.1164007,9.780239771916736e-32,1.31547693102412e-29,0.22129946262823644,Cancer,Cancer_vs_Normal,True
CD59,11.717762,0.7567001,1.0336666476004507e-31,1.3805273219537004e-29,0.4462628236443576,Cancer,Cancer_vs_Normal,True
COX6B1,11.714256,0.5699211,1.0773273948150938e-31,1.4287772057809967e-29,0.666829506595017,Cancer,Cancer_vs_Normal,True
BLVRB,11.673905,1.1078662,1.7328098415253558e-31,2.282134628092248e-29,0.3605276013678554,Cancer,Cancer_vs_Normal,True
MLPH,11.625664,2.1135552,3.0521285932803734e-31,3.9646314227097454e-29,0.21983390327308255,Cancer,Cancer_vs_Normal,True
SQSTM1,11.601496,0.666473,4.049364775190583e-31,5.224231493978871e-29,0.5591108939912066,Cancer,Cancer_vs_Normal,True
VIM,11.587073,0.5391325,4.792278692913761e-31,6.140916581831722e-29,0.7918905715681485,Cancer,Cancer_vs_Normal,True
IGLC2,11.5376835,5.4942107,8.518846418990892e-31,1.0770661489077487e-28,0.1524181729360039,Cancer,Cancer_vs_Normal,True
LAPTM4A,11.446776,0.6803,2.4405350155984303e-30,3.0652150046903467e-28,0.5446995603321935,Cancer,Cancer_vs_Normal,True
AK1,11.423193,1.729534,3.202495040511475e-30,3.969628656424844e-28,0.24767953102100634,Cancer,Cancer_vs_Normal,True
MYL6,11.371721,0.35939574,5.783559120876898e-30,7.122415501781192e-28,0.9355153883732291,Cancer,Cancer_vs_Normal,False
SLC25A5,11.36433,0.58635783,6.294544986634533e-30,7.7016803659047686e-28,0.6204201270151442,Cancer,Cancer_vs_Normal,True
C1QA,11.353462,0.95835626,7.12831286159256e-30,8.665926501288647e-28,0.4066927210552027,Cancer,Cancer_vs_Normal,True
S100A14,11.2444315,2.296785,2.4667985686162348e-29,2.9609389147979047e-27,0.19491939423546653,Cancer,Cancer_vs_Normal,True
PTP4A1,11.23174,0.8672761,2.8481270607132474e-29,3.397152811724952e-27,0.41182217879824135,Cancer,Cancer_vs_Normal,True
LMNA,11.170335,0.61887974,5.696575608949923e-29,6.71028300768542e-27,0.7445041524181729,Cancer,Cancer_vs_Normal,True
NDUFS5,11.134132,0.53907907,8.557422392406781e-29,9.956534703803349e-27,0.6905227161700049,Cancer,Cancer_vs_Normal,True
PRDX5,11.108993,0.60852736,1.134320868191135e-28,1.3117314186124923e-26,0.5681485100146556,Cancer,Cancer_vs_Normal,True
TXN,11.084854,0.59840506,1.4859212716000925e-28,1.7079089039936822e-26,0.6245725451880801,Cancer,Cancer_vs_Normal,True
SFTPD,11.059545,2.3569717,1.9709651039848947e-28,2.2517682648839474e-26,0.18295065950170983,Cancer,Cancer_vs_Normal,True
UQCR10,11.054443,0.66236913,2.0862709069097336e-28,2.369229206559467e-26,0.524181729360039,Cancer,Cancer_vs_Normal,True
NDUFV2,10.97526,0.73909205,5.026109160302288e-28,5.607068248537229e-26,0.4506595017098192,Cancer,Cancer_vs_Normal,True
NDUFB5,10.955858,0.8187555,6.228531871131501e-28,6.907842510877714e-26,0.39838788470933073,Cancer,Cancer_vs_Normal,True
COPZ1,10.940521,1.0493437,7.377458214454401e-28,8.087485262261718e-26,0.3072789447972643,Cancer,Cancer_vs_Normal,True
PLIN2,10.938241,0.87550455,7.565379018052297e-28,8.245828337779415e-26,0.39863214460185636,Cancer,Cancer_vs_Normal,True
CITED2,10.932216,0.7959839,8.084974564045723e-28,8.76180243469298e-26,0.4531021006350757,Cancer,Cancer_vs_Normal,True
LAMTOR2,10.870475,0.8337047,1.5936943462611647e-27,1.6980007458900554e-25,0.3847093307278945,Cancer,Cancer_vs_Normal,True
TMEM14C,10.868977,0.7884072,1.6200708738052846e-27,1.7164605654590626e-25,0.40058622374206154,Cancer,Cancer_vs_Normal,True
PLA2G1B,10.834822,4.439049,2.354233586692656e-27,2.480446665090346e-25,0.15095261358085002,Cancer,Cancer_vs_Normal,True
EGR1,10.824644,0.859157,2.6309881139658376e-27,2.7567231812907244e-25,0.3957010258915486,Cancer,Cancer_vs_Normal,True
ELF3,10.780185,1.5906522,4.270257443319382e-27,4.42543346516678e-25,0.231314118221788,Cancer,Cancer_vs_Normal,True
SFTA3,10.6802,2.1923091,1.2600086594594241e-26,1.2916791473863771e-24,0.1853932584269663,Cancer,Cancer_vs_Normal,True
TPT1,10.678571,0.18484877,1.2823125732818206e-26,1.3074762339940713e-24,0.9924279433317049,Cancer,Cancer_vs_Normal,False
RPL12,10.652438,0.21358556,1.698564659740246e-26,1.7226352284477947e-24,0.9890083048363458,Cancer,Cancer_vs_Normal,False
CPM,10.636241,1.479666,2.0211992557257866e-26,2.038938504512742e-24,0.24084025403028822,Cancer,Cancer_vs_Normal,True
SELENBP1,10.635541,2.0157933,2.036440079228225e-26,2.043443709130333e-24,0.20468978993649242,Cancer,Cancer_vs_Normal,True
C16orf89,10.605022,2.0876062,2.823952525446017e-26,2.8039926515750634e-24,0.20029311187103077,Cancer,Cancer_vs_Normal,True
DYNLRB1,10.599566,0.67248213,2.9936347966502274e-26,2.9569939540870604e-24,0.46091841719589643,Cancer,Cancer_vs_Normal,True
FTL,10.584585,0.38702807,3.5133399888245563e-26,3.4523571444589484e-24,0.9912066438690766,Cancer,Cancer_vs_Normal,False
FXYD5,10.583695,0.5567534,3.546879625084688e-26,3.467349076790263e-24,0.6780654616511969,Cancer,Cancer_vs_Normal,True
RAB13,10.502392,1.1662198,8.421880003261173e-26,8.190818167274263e-24,0.2796775769418661,Cancer,Cancer_vs_Normal,True
CLTA,10.49998,0.7144471,8.639859336367496e-26,8.359945526235181e-24,0.4340498290180752,Cancer,Cancer_vs_Normal,True
CLU,10.491806,0.935651,9.421046339465265e-26,9.069550448119735e-24,0.33048363458720076,Cancer,Cancer_vs_Normal,True
ESD,10.451714,0.8521581,1.439019891649244e-25,1.378333951774137e-23,0.35466536394723985,Cancer,Cancer_vs_Normal,True
SFTA1P,10.450683,2.4333923,1.4547486055658873e-25,1.3794653652278525e-23,0.17318026380068394,Cancer,Cancer_vs_Normal,True
PLD3,10.445795,0.9178452,1.5316610151816116e-25,1.4451716991502122e-23,0.3544211040547142,Cancer,Cancer_vs_Normal,True
SDCBP,10.389335,0.5664464,2.772792284781375e-25,2.6032676079642958e-23,0.6130923302393747,Cancer,Cancer_vs_Normal,True
VMP1,10.353639,0.7630983,4.028778924086669e-25,3.76383213277358e-23,0.4003419638495359,Cancer,Cancer_vs_Normal,True
CLIC1,10.33198,0.45009208,5.050700456596652e-25,4.695418341144878e-23,0.769418661455789,Cancer,Cancer_vs_Normal,False
TXNDC17,10.307794,0.9662904,6.497605603072512e-25,5.981897585547097e-23,0.3126526624328285,Cancer,Cancer_vs_Normal,True
SPINT2,10.265148,0.8079189,1.0116578884305655e-24,9.268643407770856e-23,0.3544211040547142,Cancer,Cancer_vs_Normal,True
KRT7,10.255997,2.2216656,1.1122287080065961e-24,1.0141066080454372e-22,0.17904250122129947,Cancer,Cancer_vs_Normal,True
MGLL,10.245931,1.548114,1.2343109224225581e-24,1.1200338107054456e-22,0.23742061553492916,Cancer,Cancer_vs_Normal,True
SFTPA1,10.239318,1.6390778,1.3216530875502939e-24,1.1889371811564325e-22,0.22496336101612116,Cancer,Cancer_vs_Normal,True
YWHAE,10.239235,0.6027379,1.32278273252838e-24,1.1889371811564325e-22,0.5122129946262823,Cancer,Cancer_vs_Normal,True
RBX1,10.223567,0.6220664,1.5551017949072808e-24,1.3846246732589944e-22,0.49731314118221787,Cancer,Cancer_vs_Normal,True
GPR160,10.181044,3.0036051,2.409631892474625e-24,2.135451814989778e-22,0.1580361504640938,Cancer,Cancer_vs_Normal,True
GLUL,10.179478,0.6927571,2.4487187770034256e-24,2.159997749110231e-22,0.5105031753786028,Cancer,Cancer_vs_Normal,True
COPE,10.146188,0.604238,3.4455983566317184e-24,3.025267260811136e-22,0.5148998534440645,Cancer,Cancer_vs_Normal,True
TSTD1,10.078354,0.8058623,6.887000946322459e-24,5.9913749058259375e-22,0.35661944308744503,Cancer,Cancer_vs_Normal,True
SRSF3,10.037337,0.5206608,1.0445527431843076e-23,8.963775011081627e-22,0.6626770884220811,Cancer,Cancer_vs_Normal,True
ATP6V1F,10.030268,0.5993554,1.1221225162300165e-23,9.586060144280298e-22,0.5180752320468979,Cancer,Cancer_vs_Normal,True
DPY30,9.880236,0.79572916,5.0713693184947484e-23,4.312938077365601e-21,0.33854421104054716,Cancer,Cancer_vs_Normal,True
DNAJB1,9.824753,0.5595307,8.809017242385928e-23,7.458170178653979e-21,0.5967269174401564,Cancer,Cancer_vs_Normal,True
PKM,9.808506,0.59114635,1.0348899393181669e-22,8.722972310741793e-21,0.5229604298974109,Cancer,Cancer_vs_Normal,True
S100A6,9.784281,0.35832062,1.315272139469123e-22,1.1037228373907927e-20,0.9101123595505618,Cancer,Cancer_vs_Normal,False
ZNF331,9.741202,0.67385226,2.011597906280558e-22,1.6732436093250342e-20,0.45749877870053735,Cancer,Cancer_vs_Normal,True
ASAH1,9.658791,0.6170878,4.511598579006631e-22,3.7201072630809025e-20,0.4767953102100635,Cancer,Cancer_vs_Normal,True
MRPS21,9.605213,0.7094545,7.600017040890671e-22,6.23958109006457e-20,0.3873961895456766,Cancer,Cancer_vs_Normal,True
JUND,9.581945,0.538744,9.523353251513979e-22,7.784930793748387e-20,0.6626770884220811,Cancer,Cancer_vs_Normal,True
ACSL4,9.542802,2.016104,1.3902493472962654e-21,1.1267555073279347e-19,0.17586712261846604,Cancer,Cancer_vs_Normal,True
C19orf53,9.505398,0.53675175,1.9928440332419937e-21,1.6014528428150174e-19,0.5503175378602834,Cancer,Cancer_vs_Normal,True
MYL12A,9.49044,0.37610784,2.300599326119275e-21,1.8409648194030403e-19,0.7999511480214949,Cancer,Cancer_vs_Normal,False
NUPR1,9.461921,0.7696751,3.0233666128090144e-21,2.4091658744505444e-19,0.3702979970688813,Cancer,Cancer_vs_Normal,True
ATP6V0E1,9.447722,0.41127807,3.462840721475142e-21,2.7478148235471156e-19,0.6665852467024914,Cancer,Cancer_vs_Normal,False
CNIH4,9.430236,0.9234403,4.091669836476008e-21,3.233271602031979e-19,0.2872496336101612,Cancer,Cancer_vs_Normal,True
GSTO1,9.41965,0.7764024,4.525937266138946e-21,3.546876043484509e-19,0.3749389350268686,Cancer,Cancer_vs_Normal,True
ITM2B,9.419081,0.42110148,4.550525651688698e-21,3.5514699170484015e-19,0.7830972154372252,Cancer,Cancer_vs_Normal,False
DRAM1,9.406541,1.6638408,5.127357677687675e-21,3.9689934023406843e-19,0.20273571079628724,Cancer,Cancer_vs_Normal,True
TPSAB1,9.398683,3.3844159,5.525061396175244e-21,4.25946298286437e-19,0.13873961895456766,Cancer,Cancer_vs_Normal,True
BNIP3L,9.328266,0.69997066,1.0761669246537448e-20,8.196588645003321e-19,0.3759159745969712,Cancer,Cancer_vs_Normal,True
CNIH1,9.32622,0.81854117,1.0971487699279428e-20,8.322970568673374e-19,0.3312164142647777,Cancer,Cancer_vs_Normal,True
PHPT1,9.319047,0.6545165,1.1739018198765147e-20,8.834542862681788e-19,0.4157303370786517,Cancer,Cancer_vs_Normal,True
PSMB3,9.299727,0.6022706,1.4080613913428312e-20,1.0513340270400313e-18,0.4538348803126527,Cancer,Cancer_vs_Normal,True
ITGB6,9.251777,3.2067993,2.2079119603239437e-20,1.6420804050017096e-18,0.1399609184171959,Cancer,Cancer_vs_Normal,True
PRDX3,9.238258,0.84774536,2.5054108864934796e-20,1.8560592758730014e-18,0.2992183683439179,Cancer,Cancer_vs_Normal,True
BCL2A1,9.149297,0.9645795,5.730546602704987e-20,4.2123959814069795e-18,0.29995114802149486,Cancer,Cancer_vs_Normal,True
RAC1,9.122061,0.46288183,7.370910273826414e-20,5.397270785448569e-18,0.6108939912066439,Cancer,Cancer_vs_Normal,False
GDF15,9.117198,2.0840323,7.709149379241698e-20,5.623231460666108e-18,0.16340986809965805,Cancer,Cancer_vs_Normal,True
ANP32B,9.079406,0.5737047,1.091692654645337e-19,7.872224789106014e-18,0.4526135808500244,Cancer,Cancer_vs_Normal,True
IL18,9.074937,1.4041271,1.1374333054718908e-19,8.170993423588791e-18,0.21152906692721055,Cancer,Cancer_vs_Normal,True
EIF3K,9.038428,0.44121012,1.5894068289882177e-19,1.1330294714534924e-17,0.6917440156326331,Cancer,Cancer_vs_Normal,False
NDUFAF3,9.038034,0.6750838,1.595142994347917e-19,1.1330294714534924e-17,0.3727405959941378,Cancer,Cancer_vs_Normal,True
MRPL51,9.025255,0.6450738,1.7927689302956824e-19,1.2686515956364782e-17,0.38006839276990717,Cancer,Cancer_vs_Normal,True
CYSTM1,9.020791,0.6867806,1.8673541666386067e-19,1.3165193966654712e-17,0.34733756717147046,Cancer,Cancer_vs_Normal,True
PFDN2,9.008542,0.67444944,2.08813335586261e-19,1.466720336812385e-17,0.3627259404005862,Cancer,Cancer_vs_Normal,True
APOC1,8.929233,0.78044593,4.2897422939987067e-19,2.980035260281519e-17,0.344162188568637,Cancer,Cancer_vs_Normal,True
SUSD2,8.924034,2.3092833,4.496041642781811e-19,3.1119499910714256e-17,0.1497313141182218,Cancer,Cancer_vs_Normal,True
RPL24,8.922614,0.22756824,4.554077103469673e-19,3.140657173356449e-17,0.9596971177332682,Cancer,Cancer_vs_Normal,False
FIS1,8.904287,0.56455827,5.373019000722504e-19,3.692003816981967e-17,0.44455300439667805,Cancer,Cancer_vs_Normal,True
VAPA,8.894489,0.49567342,5.8688755864010565e-19,4.018166985418629e-17,0.5674157303370787,Cancer,Cancer_vs_Normal,False
PPDPF,8.893283,0.43678704,5.9329460211960875e-19,4.0474216292080503e-17,0.680752320468979,Cancer,Cancer_vs_Normal,False
OCIAD2,8.891503,0.868054,6.028765802891785e-19,4.098048152395796e-17,0.2909135319980459,Cancer,Cancer_vs_Normal,True
RPL11,8.890448,0.1921216,6.08629715855259e-19,4.122379486141067e-17,0.9926722032242306,Cancer,Cancer_vs_Normal,False
NDUFB4,8.880874,0.56494063,6.633734636538309e-19,4.477180689749076e-17,0.44919394235466537,Cancer,Cancer_vs_Normal,True
CHMP5,8.862513,0.6837738,7.8231275210820025e-19,5.261191965862418e-17,0.340009770395701,Cancer,Cancer_vs_Normal,True
COA3,8.853944,0.899223,8.447965239997273e-19,5.661330769489339e-17,0.2774792379091353,Cancer,Cancer_vs_Normal,True
CPA3,8.823115,3.372097,1.1131893822627812e-18,7.407591801618822e-17,0.12921348314606743,Cancer,Cancer_vs_Normal,True
LGALS3BP,8.791644,0.79501384,1.4738725844704177e-18,9.7393705799587e-17,0.30605764533463603,Cancer,Cancer_vs_Normal,True
DCXR,8.784082,0.6432317,1.5764595342658985e-18,1.0381095509497488e-16,0.378114313629702,Cancer,Cancer_vs_Normal,True
TIMP1,8.755525,0.4533874,2.0315708171917912e-18,1.33317441342707e-16,0.524181729360039,Cancer,Cancer_vs_Normal,False
YWHAB,8.745852,0.47906128,2.2133836016363827e-18,1.447476551897724e-16,0.6023448949682462,Cancer,Cancer_vs_Normal,False
BRI3,8.726236,0.64844966,2.632879319730042e-18,1.7041828088286774e-16,0.407914020517831,Cancer,Cancer_vs_Normal,True
ECHS1,8.718626,0.80917907,2.8159707418948743e-18,1.816492691157697e-16,0.28382999511480217,Cancer,Cancer_vs_Normal,True
NDUFS8,8.710185,0.6072278,3.0337968387673823e-18,1.9503714253296069e-16,0.37982413287738154,Cancer,Cancer_vs_Normal,True
TM4SF1,8.708668,1.1613266,3.074672127364517e-18,1.9699715167387862e-16,0.21714704445530045,Cancer,Cancer_vs_Normal,True
UQCC2,8.674979,1.108687,4.136258395204032e-18,2.6281500920223134e-16,0.23595505617977527,Cancer,Cancer_vs_Normal,True
UQCRH,8.67478,0.41640398,4.143511086288804e-18,2.6281500920223134e-16,0.6472887151929653,Cancer,Cancer_vs_Normal,False
SPCS1,8.666348,0.4945298,4.462014847610634e-18,2.820737052831189e-16,0.5412799218368344,Cancer,Cancer_vs_Normal,False
SDHC,8.649232,0.7130378,5.184737136873073e-18,3.2667288970364726e-16,0.3202247191011236,Cancer,Cancer_vs_Normal,True
FTH1,8.638019,0.24658725,5.719647045315121e-18,3.591824709086135e-16,0.9980459208597948,Cancer,Cancer_vs_Normal,False
RAN,8.632616,0.48349983,5.9964547440186276e-18,3.7532265419245307e-16,0.5515388373229115,Cancer,Cancer_vs_Normal,False
