gene,chromosome,mean_expr,std_expr,corr_cis,pval_cis,corr_trans,pval_trans,cis_minus_trans,cnv_source,corr_with_cnv,pval,pval_adj,dosage_sensitive,dosage_compensated,strong_cis_effect
CAPN8,chr1,0.031157795,0.19015989,0.38821923490932964,2.7993152062647624e-294,0.48719899794942056,0.0,-0.09897976304009093,chromosome-specific,0.38821923490932964,2.7993152062647624e-294,1.5443821992962696e-291,True,False,False
S100A14,chr1,0.09878132,0.41787004,0.38480971284134824,9.721632164127702e-289,0.5188284122723616,0.0,-0.1340186994310134,chromosome-specific,0.38480971284134824,9.721632164127702e-289,5.190410772531535e-286,True,False,False
ATP1B1,chr1,0.2672075,0.53716815,0.38424782079653597,7.843856722377086e-288,0.226849840373486,1.5185096208033668e-96,0.15739798042304998,chromosome-specific,0.38424782079653597,7.843856722377086e-288,4.056989769126973e-285,True,False,True
PHACTR1,chr6,0.2595181,0.5407644,0.37638217046751754,2.5254699505040302e-275,-0.15265381274162793,4.216369554455399e-44,0.5290359832091455,chromosome-specific,0.37638217046751754,2.5254699505040302e-275,1.2666379742664305e-272,True,False,True
CAV2,chr7,0.1494265,0.5292998,0.37458638783006354,1.620726533078812e-272,0.3308321518370777,1.9656253758263806e-209,0.043754235992985835,chromosome-specific,0.37458638783006354,1.620726533078812e-272,7.88960142617277e-270,True,False,False
PHLDA3,chr1,0.1660099,0.4114876,0.37191001645883287,2.2948456075615783e-268,0.15411488075970664,6.318846522581799e-45,0.21779513569912623,chromosome-specific,0.37191001645883287,2.2948456075615783e-268,1.085199704307191e-265,True,False,True
CAV1,chr7,0.30915433,0.9236818,0.36822350908683726,1.0335769016745514e-262,0.31128054640896785,2.1601424120283736e-184,0.05694296267786941,chromosome-specific,0.36822350908683726,1.0335769016745514e-262,4.75186980544875e-260,True,False,True
HLA-DOA,chr6,0.11336394,0.31606895,0.3659438177255568,2.975073729807297e-259,-0.1048491005229287,1.4663948940275275e-21,0.47079291824848546,chromosome-specific,0.3659438177255568,2.975073729807297e-259,1.3308228460010966e-256,True,False,True
CCL5,chr17,1.1277643,1.6350511,0.36582157470589566,4.551899664196116e-259,-0.13022773322200473,1.8282854522717012e-32,0.49604930792790036,chromosome-specific,0.36582157470589566,4.551899664196116e-259,1.9825918774239451e-256,True,False,True
C1orf116,chr1,0.040845808,0.23069327,0.3655901647976385,1.0176658829828802e-258,0.4664786320626234,0.0,-0.1008884672649849,chromosome-specific,0.3655901647976385,1.0176658829828802e-258,4.318817443397346e-256,True,False,False
KCNK1,chr1,0.014451825,0.11747419,0.3654215282608269,1.8283209435859256e-258,0.436865984555844,0.0,-0.07144445629501711,chromosome-specific,0.3654215282608269,1.8283209435859256e-258,7.565134984322664e-256,True,False,False
CCL4L2,chr17,0.63735664,1.1787755,0.362765914978148,1.773334104240341e-254,-0.10727184140369138,1.689543179782066e-22,0.47003775638183937,chromosome-specific,0.362765914978148,1.773334104240341e-254,7.158647014458995e-252,True,False,True
CFAP126,chr1,0.014202899,0.15838462,0.3497487096691018,1.7719580324033894e-235,0.38670821044360426,8.141450397974207e-292,-0.03695950077450244,chromosome-specific,0.3497487096691018,1.7719580324033894e-235,6.9827803319782135e-233,True,False,False
BNIPL,chr1,0.014405925,0.11984336,0.34940381882954785,5.492183619834365e-235,0.4213769968638736,0.0,-0.07197317803432574,chromosome-specific,0.34940381882954785,5.492183619834365e-235,2.1139797928343855e-232,True,False,False
QSOX1,chr1,0.23361911,0.494798,0.345067252999316,7.319688064135427e-229,0.34060561589667426,1.1609483167487372e-222,0.004461637102641747,chromosome-specific,0.345067252999316,7.319688064135427e-229,2.7533672079433058e-226,True,False,False
CD83,chr6,0.5471959,0.83764786,0.34270817404679993,1.4308849734047003e-225,-0.16249215321197788,8.25166764447137e-50,0.5052003272587778,chromosome-specific,0.34270817404679993,1.4308849734047003e-225,5.262794932182488e-223,True,False,True
HLA-B,chr6,3.3622818,0.9284021,0.33779385145157875,8.319474817133934e-219,-0.2775552556236759,1.7831809709047106e-145,0.6153491070752546,chromosome-specific,0.33779385145157875,8.319474817133934e-219,2.993383210834429e-216,True,False,True
RPL28,chr19,3.8895507,0.6172566,0.3286953853729144,1.323645133435815e-206,-0.2537619713643862,3.972200922945816e-121,0.5824573567373006,chromosome-specific,0.3286953853729144,1.323645133435815e-206,4.6612022560630166e-204,True,False,True
GNG11,chr7,0.2880686,0.8331958,0.3281147590934387,7.69792239935799e-206,0.2537579282826838,4.008271127523684e-121,0.07435683081075489,chromosome-specific,0.3281147590934387,7.69792239935799e-206,2.6543398673286273e-203,True,False,True
CALD1,chr7,0.18001801,0.63084805,0.32516163797857306,5.614825156109652e-202,0.3281672265759546,6.566745673098279e-206,-0.0030055885973815366,chromosome-specific,0.32516163797857306,5.614825156109652e-202,1.8965504318116499e-199,True,False,False
WFDC2,chr20,0.1540098,0.5786414,0.3248954390795154,1.2457480207256687e-201,0.5121021953049935,0.0,-0.18720675622547805,chromosome-specific,0.3248954390795154,1.2457480207256687e-201,4.1236750982061084e-199,True,False,False
SUSD4,chr1,0.012013194,0.1117088,0.3245671229038539,3.325089428737582e-201,0.3957782977128026,8.433832277876081e-307,-0.07121117480894867,chromosome-specific,0.3245671229038539,3.325089428737582e-201,1.0790893163732495e-198,True,False,False
STK32A,chr5,0.006862286,0.080953084,0.32382466460152926,3.0482403938588323e-200,0.41439059360208846,0.0,-0.09056592900055921,chromosome-specific,0.32382466460152926,3.0482403938588323e-200,9.702197453607218e-198,True,False,False
MS4A7,chr11,0.4378068,0.8105994,0.3235023486874909,7.960386297935126e-200,-0.22081141986154146,1.8975558119277885e-91,0.5443137685490324,chromosome-specific,0.3235023486874909,7.960386297935126e-200,2.4858934644740427e-197,True,False,True
OCLN,chr5,0.05229989,0.26036736,0.32186906281882666,1.0129373271051247e-197,0.42440739087279067,0.0,-0.10253832805396401,chromosome-specific,0.32186906281882666,1.0129373271051247e-197,3.1046529075772072e-195,True,False,False
SPI1,chr11,0.56790894,0.8928778,0.3202433838939333,1.223030392476014e-195,-0.24712531753800576,8.87438389887261e-115,0.5673687014319391,chromosome-specific,0.3202433838939333,1.223030392476014e-195,3.680432004703729e-193,True,False,True
RPS19,chr19,3.9371278,0.6583606,0.31674754423185264,3.3153356802483376e-191,-0.184784771399334,3.939955824536079e-64,0.5015323156311866,chromosome-specific,0.31674754423185264,3.3153356802483376e-191,9.798593007819685e-189,True,False,True
DNAH5,chr5,0.01084853,0.11284916,0.3159931201559816,2.947268301957169e-190,0.41236922801563314,0.0,-0.09637610785965156,chromosome-specific,0.3159931201559816,2.947268301957169e-190,8.557936432577737e-188,True,False,False
CD46,chr1,0.2775414,0.5368504,0.3158968644090878,3.8930391366313883e-190,0.320609900398816,4.1610541223940153e-196,-0.004713035989728165,chromosome-specific,0.3158968644090878,3.8930391366313883e-190,1.110925702592864e-187,True,False,False
S100A13,chr1,0.4136141,0.72159886,0.3155683375802061,1.0057369693516915e-189,0.41981826296943436,0.0,-0.10424992538922828,chromosome-specific,0.3155683375802061,1.0057369693516915e-189,2.8213478948711606e-187,True,False,False
SLPI,chr20,0.3515743,0.9250956,0.3146518774763348,1.4111911636339773e-188,0.45161298138741435,0.0,-0.13696110391107957,chromosome-specific,0.3146518774763348,1.4111911636339773e-188,3.892770824884327e-186,True,False,False
UBA52,chr19,3.0883894,0.6054376,0.3117973960054166,4.97116922559546e-185,-0.20797634375115018,4.09845155801656e-81,0.5197737397565668,chromosome-specific,0.3117973960054166,4.97116922559546e-185,1.3488167516857452e-182,True,False,True
OGFRL1,chr6,0.14233765,0.37158722,0.3116461687623524,7.64316989346162e-185,-0.11434555710612493,2.3144331242622413e-25,0.42599172586847733,chromosome-specific,0.3116461687623524,7.64316989346162e-185,2.0403565307529556e-182,True,False,True
NENF,chr1,0.4870273,0.67533827,0.3094286533738203,4.074032438062548e-182,0.2367541172210501,3.1041243961608203e-105,0.0726745361527702,chromosome-specific,0.3094286533738203,4.074032438062548e-182,1.0703065219424323e-179,True,False,True
GZMH,chr14,0.60210204,1.181391,0.30849262093948987,5.674688559916953e-181,-0.08716715334479418,2.3351637008899522e-15,0.39565977428428406,chromosome-specific,0.30849262093948987,5.674688559916953e-181,1.4675276617997733e-178,True,False,True
GZMB,chr14,0.66270417,1.2871544,0.3075501098170998,7.97166571007224e-180,-0.08391343260884235,2.4341227270523698e-14,0.39146354242594217,chromosome-specific,0.3075501098170998,7.97166571007224e-180,2.0298313718062406e-177,True,False,True
LAMTOR2,chr1,0.6274255,0.73363304,0.30547451216102117,2.5935081721445515e-177,0.0915628598289893,8.5580816267722e-17,0.21391165233203185,chromosome-specific,0.30547451216102117,2.5935081721445515e-177,6.50381117532795e-175,True,False,True
HCST,chr19,1.3096894,1.0933602,0.3053073160554106,4.124518444066784e-177,-0.30227729520359375,1.753303259704417e-173,0.6075846112590044,chromosome-specific,0.3053073160554106,4.124518444066784e-177,1.01887917563805e-174,True,False,True
PLEKHG4B,chr5,0.009633781,0.10815162,0.3042511436913915,7.675143528590563e-176,0.43745824138723993,0.0,-0.13320709769584843,chromosome-specific,0.3042511436913915,7.675143528590563e-176,1.8681073609073884e-173,True,False,False
MGST3,chr1,0.8906396,0.911739,0.3039023277266902,2.0103239537903824e-175,0.09306147724204518,2.672153635639256e-17,0.21084085048464501,chromosome-specific,0.3039023277266902,2.0103239537903824e-175,4.822155327418061e-173,True,False,True
SNX3,chr6,1.002982,0.86755955,0.30334958989890815,9.220167308002843e-175,-0.00028398109439657843,0.9794485813725294,0.30363357099330474,chromosome-specific,0.30334958989890815,9.220167308002843e-175,2.180042701639358e-172,True,False,True
SLC6A3,chr5,0.008998123,0.10313768,0.30135266029950214,2.2002772888117828e-172,0.3828878049561842,1.2077463879474976e-285,-0.08153514465668205,chromosome-specific,0.30135266029950214,2.2002772888117828e-172,5.129125268608988e-170,True,False,False
TACSTD2,chr1,0.08640454,0.37753612,0.2989891365005497,1.35658478168634e-169,0.3990205891046476,2.84486670956e-312,-0.1000314526040979,chromosome-specific,0.2989891365005497,1.35658478168634e-169,3.118449266901474e-167,True,False,False
MPC2,chr1,0.54773015,0.69272035,0.2973622970885907,1.090391074417252e-167,0.1958523379501201,5.74756320800503e-72,0.10150995913847058,chromosome-specific,0.2973622970885907,1.090391074417252e-167,2.4722003661205396e-165,True,False,True
PLS3,chrX,0.087602355,0.35546222,0.2952738322618556,2.9185987451873204e-165,0.2952738322618556,2.9185987451873204e-165,0.0,global,0.2952738322618556,2.9185987451873204e-165,6.527801058323694e-163,True,False,False
LEMD1,chr1,0.004538754,0.06598829,0.2947445765685776,1.194376724162466e-164,0.3376602699663161,1.265475508073098e-218,-0.042915693397738486,chromosome-specific,0.2947445765685776,1.194376724162466e-164,2.63575055488173e-162,True,False,False
SLC12A2,chr5,0.058187783,0.27094778,0.2926660564269431,2.9369013450902545e-162,0.3366093285817925,3.405752423119735e-217,-0.04394327215484939,chromosome-specific,0.2926660564269431,2.9369013450902545e-162,6.395875547709052e-160,True,False,False
CFAP45,chr1,0.010368648,0.11506563,0.291400821458924,8.191665491491662e-161,0.3452285253261673,4.349699481768882e-229,-0.05382770386724334,chromosome-specific,0.291400821458924,8.191665491491662e-161,1.7607825396062144e-158,True,False,False
CREG1,chr1,0.3195818,0.56872284,0.29083963912660604,3.565581638505569e-160,0.034294112680779504,0.001859685416323027,0.2565455264458265,chromosome-specific,0.29083963912660604,3.565581638505569e-160,7.565889961398162e-158,True,False,True
S100A9,chr1,0.93239576,1.3905162,0.2908336352576387,3.622065814113639e-160,-0.12383835505666146,1.7057270412907998e-29,0.4146719903143002,chromosome-specific,0.2908336352576387,3.622065814113639e-160,7.588457125239853e-158,True,False,True
RAB13,chr1,0.3841284,0.64709884,0.28949800251112184,1.1839546935016016e-158,0.2058554901777243,1.8010384766504807e-79,0.08364251233339753,chromosome-specific,0.28949800251112184,1.1839546935016016e-158,2.449454266518126e-156,True,False,True
PKIB,chr6,0.06305391,0.31691182,0.2891816991654538,2.6962736266934655e-158,-0.06705300324766414,1.1340264730294717e-09,0.35623470241311794,chromosome-specific,0.2891816991654538,2.6962736266934655e-158,5.509385777210315e-156,True,False,True
MAOA,chrX,0.07519563,0.33252206,0.2891636713772657,2.8256725128770528e-158,0.2891636713772657,2.8256725128770528e-158,0.0,global,0.2891636713772657,2.8256725128770528e-158,5.70337875129611e-156,True,False,False
SFN,chr1,0.023213837,0.15795112,0.2889679741784551,4.699118381640129e-158,0.3558214444574348,3.134071278957494e-244,-0.0668534702789797,chromosome-specific,0.2889679741784551,4.699118381640129e-158,9.370494980063346e-156,True,False,False
DSE,chr6,0.13613094,0.36448357,0.28896121705660865,4.782339281169583e-158,-0.13078853896796472,9.865183066027274e-33,0.4197497560245734,chromosome-specific,0.28896121705660865,4.782339281169583e-158,9.422916362218782e-156,True,False,True
GLUL,chr1,0.8975603,1.1067266,0.2881885117838586,3.548873146534665e-157,-0.07188332611390433,6.61831921249567e-11,0.360071837897763,chromosome-specific,0.2881885117838586,3.548873146534665e-157,6.829930168406423e-155,True,False,True
CD37,chr19,1.3272303,0.9780865,0.28738054702541393,2.866315480571523e-156,-0.3443064505679905,8.491794788498584e-228,0.6316869975934044,chromosome-specific,0.28738054702541393,2.866315480571523e-156,5.4529181056252045e-154,True,False,True
ZDHHC9,chrX,0.03654165,0.18593752,0.28700290906888215,7.591566410365465e-156,0.28700290906888215,7.591566410365465e-156,0.0,global,0.28700290906888215,7.591566410365465e-156,1.427818359749532e-153,True,False,False
RPS16,chr19,3.6015496,0.6245171,0.2868096621022219,1.2489410144444252e-155,-0.2165687164482821,5.875684317479512e-88,0.503378378550504,chromosome-specific,0.2868096621022219,1.2489410144444252e-155,2.3226092955134474e-153,True,False,True
TNNT2,chr1,0.013394427,0.12302355,0.28666577643146407,1.8088989078967592e-155,0.329906765108094,3.3201436957028004e-208,-0.043240988676629954,chromosome-specific,0.28666577643146407,1.8088989078967592e-155,3.3265650916221404e-153,True,False,False
RAC2,chr22,1.1346682,0.9751034,0.2860632832645868,8.5114810238338e-155,-0.2400998500352819,2.905050429944685e-108,0.5261631332998686,chromosome-specific,0.2860632832645868,8.5114810238338e-155,1.5480606859942112e-152,True,False,True
EMP3,chr19,1.6137491,1.006582,0.2859857102232543,1.0386820356762993e-154,-0.33274787539322637,5.475438067841594e-212,0.6187335856164806,chromosome-specific,0.2859857102232543,1.0386820356762993e-154,1.8686115622259162e-152,True,False,True
POSTN,chr13,0.081746906,0.417738,0.2849806347253425,1.3628183777500776e-153,0.20177966144987514,2.29986937989978e-76,0.08320097327546738,chromosome-specific,0.2849806347253425,1.3628183777500776e-153,2.425377093563606e-151,True,False,True
SERTAD4,chr1,0.0087290825,0.09356312,0.2849424260711599,1.5026113477507752e-153,0.34921159209564884,1.0310995193873044e-234,-0.06426916602448896,chromosome-specific,0.2849424260711599,1.5026113477507752e-153,2.6457149379386257e-151,True,False,False
EFNA1,chr1,0.103875354,0.38954723,0.28462369919038033,3.3911664589888197e-153,0.5172620258528527,0.0,-0.23263832666247242,chromosome-specific,0.28462369919038033,3.3911664589888197e-153,5.9081259013393635e-151,True,False,False
FOXA2,chr20,0.041420024,0.23325032,0.28426259666683545,8.517063438963313e-153,0.5803421938900436,0.0,-0.29607959722320815,chromosome-specific,0.28426259666683545,8.517063438963313e-153,1.4683949685237687e-150,True,False,False
TYROBP,chr19,1.8407559,1.5806335,0.28386593674656985,2.3384397545276744e-152,-0.29077575380407417,4.2145839109651237e-160,0.574641690550644,chromosome-specific,0.28386593674656985,2.3384397545276744e-152,3.9900532347616014e-150,True,False,True
LPCAT1,chr5,0.24375235,0.619761,0.2831221516054171,1.546988971886069e-151,0.4111105475550507,0.0,-0.12798839594963363,chromosome-specific,0.2831221516054171,1.546988971886069e-151,2.612674946294523e-149,True,False,False
PON2,chr7,0.14711982,0.41555876,0.2822648812045707,1.3555660669268473e-150,0.4038771163328456,1.3883e-320,-0.1216122351282749,chromosome-specific,0.2822648812045707,1.3555660669268473e-150,2.2662599973440658e-148,True,False,False
DHCR24,chr1,0.14413072,0.43523538,0.28223521138629054,1.4611169999283794e-150,0.29517815411917653,3.7661840960284433e-165,-0.012942942732885987,chromosome-specific,0.28223521138629054,1.4611169999283794e-150,2.4182947465814606e-148,True,False,False
RORC,chr1,0.02081146,0.1540964,0.28116190120043844,2.1878227900971753e-149,0.34112681535796735,2.216971763830328e-223,-0.059964914157528915,chromosome-specific,0.28116190120043844,2.1878227900971753e-149,3.585213366227559e-147,True,False,False
PDE4DIP,chr1,0.14804856,0.3729298,0.28110924070814697,2.4977170528636425e-149,0.1389619587459801,9.022236742829718e-37,0.14214728196216686,chromosome-specific,0.28110924070814697,2.4977170528636425e-149,4.052913229602563e-147,True,False,True
RNASET2,chr6,0.8421153,0.851103,0.28095334512302284,3.6964420131781544e-149,-0.22372708939393227,6.856384442329703e-94,0.5046804345169551,chromosome-specific,0.28095334512302284,3.6964420131781544e-149,5.939787549525401e-147,True,False,True
C1QB,chr1,0.9929815,1.4416708,0.27904057672278504,4.442092517815964e-147,-0.2031004773811938,2.303899504039503e-77,0.48214105410397884,chromosome-specific,0.27904057672278504,4.442092517815964e-147,7.069333967535772e-145,True,False,True
SERPING1,chr11,0.4004695,0.7582241,0.27786047902630284,8.365241819359397e-146,0.05282663937947059,1.6242363400050821e-06,0.22503383964683227,chromosome-specific,0.27786047902630284,8.365241819359397e-146,1.3186011176401656e-143,True,False,True
C1QC,chr1,0.57724106,1.0761111,0.2763253732191832,3.728085513949864e-144,-0.2066078629006105,4.729244775948225e-80,0.4829332361197937,chromosome-specific,0.2763253732191832,3.728085513949864e-144,5.821088994470207e-142,True,False,True
FCGR2A,chr1,0.3019889,0.5837925,0.275090450918886,7.768424873856268e-143,-0.1293332593884735,4.8637303900018793e-32,0.4044237103073595,chromosome-specific,0.275090450918886,7.768424873856268e-143,1.2016373839924776e-140,True,False,True
TSPAN12,chr7,0.045749117,0.25634775,0.2743691636473195,4.544303614877512e-142,0.2634162324419565,1.0502568474894917e-130,0.010952931205363003,chromosome-specific,0.2743691636473195,4.544303614877512e-142,6.964145289799787e-140,True,False,False
MS4A4A,chr11,0.2463987,0.553525,0.27397044839493245,1.2037152305920191e-141,-0.17694923189806133,7.084567749828272e-59,0.4509196802929938,chromosome-specific,0.27397044839493245,1.2037152305920191e-141,1.827769796470505e-139,True,False,True
C1QA,chr1,1.0899107,1.4942745,0.27389616131523786,1.4430027925635515e-141,-0.2090919125632105,5.509610939357205e-82,0.48298807387844833,chromosome-specific,0.27389616131523786,1.4430027925635515e-141,2.1711944745199403e-139,True,False,True
CFL1,chr11,2.376357,0.82600677,0.2738707430170041,1.5353400565808292e-141,-0.22234935557713573,9.872839505779913e-93,0.49622009859413985,chromosome-specific,0.2738707430170041,1.5353400565808292e-141,2.2893165113936308e-139,True,False,True
PTPRF,chr1,0.040153593,0.21982418,0.27302694118188864,1.1989249169752217e-140,0.3709384148810867,7.210860032544883e-267,-0.09791147369919806,chromosome-specific,0.27302694118188864,1.1989249169752217e-140,1.7717327054336512e-138,True,False,False
ANKRD45,chr1,0.004011587,0.06121547,0.27269834290512146,2.6639483622971866e-140,0.3081059500110502,1.6798388411445296e-180,-0.03540760710592872,chromosome-specific,0.27269834290512146,2.6639483622971866e-140,3.901859234015994e-138,True,False,False
RRAGD,chr6,0.10845761,0.302288,0.2724364793009155,5.029164058138891e-140,-0.05721819280478067,2.0518271486565016e-07,0.3296546721056962,chromosome-specific,0.2724364793009155,5.029164058138891e-140,7.301552133882173e-138,True,False,True
SLC15A3,chr11,0.2206118,0.47483715,0.27172836035197373,2.7939886095615842e-139,-0.15689667731951865,1.6167854526787197e-46,0.4286250376714924,chromosome-specific,0.27172836035197373,2.7939886095615842e-139,4.0158596776752e-137,True,False,True
CTSD,chr11,1.6270158,1.3629843,0.27172532481646294,2.8145714616054807e-139,-0.07824059076803726,1.1757767271146426e-12,0.3499659155845002,chromosome-specific,0.27172532481646294,2.8145714616054807e-139,4.0158596776752e-137,True,False,True
CYP4X1,chr1,0.0115180975,0.11285767,0.2700900743293708,1.4475276021576055e-137,0.36612858159230904,1.5638242267935152e-259,-0.09603850726293822,chromosome-specific,0.2700900743293708,1.4475276021576055e-137,2.0476948156675663e-135,True,False,False
CLDN4,chr7,0.084954634,0.3712179,0.2700839974475742,1.4688038079412892e-137,0.5433305780521172,0.0,-0.27324658060454293,chromosome-specific,0.2700839974475742,1.4688038079412892e-137,2.0601840529861253e-135,True,False,False
PLEKHA6,chr1,0.008150338,0.09096298,0.2697181982027362,3.5327593105759686e-137,0.3279595135657955,1.2317594867261418e-205,-0.05824131536305932,chromosome-specific,0.2697181982027362,3.5327593105759686e-137,4.913504147003601e-135,True,False,False
IFI6,chr1,0.60366726,0.87063515,0.26883186273309084,2.94560758428341e-136,-0.058049575039705266,1.3628717189551028e-07,0.3268814377727961,chromosome-specific,0.26883186273309084,2.94560758428341e-136,4.0627292606228934e-134,True,False,True
CTSC,chr11,1.0325456,1.0155427,0.26816266518074144,1.453035060793939e-135,-0.20868499654653447,1.1470862032235017e-81,0.4768476617272759,chromosome-specific,0.26816266518074144,1.453035060793939e-135,1.9875358091901223e-133,True,False,True
CNIH4,chr1,0.31304035,0.54930913,0.2668633886197309,3.178958780632828e-134,0.1289846526228576,7.108341831764157e-32,0.1378787359968733,chromosome-specific,0.2668633886197309,3.178958780632828e-134,4.312700555594585e-132,True,False,True
SDC4,chr20,0.116511695,0.3951716,0.2661162537316194,1.859744699961505e-133,0.3325963343593748,8.733836690117163e-212,-0.0664800806277554,chromosome-specific,0.2661162537316194,1.859744699961505e-133,2.5024906121189326e-131,True,False,False
TNFSF10,chr3,0.4070139,0.8786578,0.2660065801292548,2.4091267794722086e-133,0.23522095250955433,7.312015726341363e-104,0.030785627619700495,chromosome-specific,0.2660065801292548,2.4091267794722086e-133,3.2156013973423e-131,True,False,False
CGN,chr1,0.0127094,0.12323682,0.26483615046803133,3.785640175137417e-132,0.3295375656940324,1.0227277381097162e-207,-0.06470141522600109,chromosome-specific,0.26483615046803133,3.785640175137417e-132,5.012490443095951e-130,True,False,False
